file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,kissat_propagations,kissat_decisions,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf100-0774.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4477,430,469,543,470,10387,23283,14266,1541,39551,39551.0,5579610.0,3.8077404447867527,PASS,False,0.05,UNSAT,21265,1140,0.030065,SAT,0.022428,UNSAT
uuf100-0775.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.6603,430,202,245,203,4427,10074,6148,1434,17774,17774.0,2405940.0,4.014908515925006,PASS,False,0.04,UNSAT,14476,773,0.016881,SAT,0.014829,UNSAT
uuf100-0776.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0746,430,366,405,367,7822,17570,10831,1474,30284,30284.0,4104430.0,3.87164408079775,PASS,False,0.03,UNSAT,13567,688,0.021056,SAT,0.035559,UNSAT
uuf100-0777.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4935,430,541,613,542,10947,24540,15429,1514,42260,42260.0,5952050.0,3.8604183794646936,PASS,False,0.04,UNSAT,10846,548,0.019756,SAT,0.022161,UNSAT
uuf100-0778.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.587,430,550,650,551,11622,26180,16413,1497,44861,44861.0,6133990.0,3.8600068834968164,PASS,False,0.04,UNSAT,16253,1048,0.027437,SAT,0.027611,UNSAT
uuf100-0779.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9494,430,296,339,297,6966,15580,9431,1411,26682,26682.0,3576250.0,3.830318690783807,PASS,False,0.04,UNSAT,12110,672,0.020603,SAT,0.017598,UNSAT
uuf100-078.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4993,430,520,610,521,11136,24658,15262,1515,42126,42126.0,5709600.0,3.7828663793103448,PASS,False,0.04,UNSAT,19571,1007,0.036007,SAT,0.039489,UNSAT
uuf100-0780.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7443,430,568,646,569,12904,28971,17813,1500,48907,48907.0,6731820.0,3.790065096094234,PASS,False,0.03,UNSAT,15878,784,0.027455,SAT,0.033685,UNSAT
uuf100-0781.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0407,430,339,396,340,7478,16665,10176,1458,28597,28597.0,3803830.0,3.824150842471249,PASS,False,0.04,UNSAT,10834,528,0.024851,SAT,0.025287,UNSAT
uuf100-0782.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6488,430,545,638,546,12135,26982,16624,1518,45825,45825.0,6454860.0,3.776266996291718,PASS,False,0.05,UNSAT,18620,947,0.032906,SAT,0.039979,UNSAT
uuf100-0783.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9328,430,656,745,657,14138,31747,19976,1463,54333,54333.0,7733630.0,3.8430471070872825,PASS,True,0.03,UNSAT,19828,1080,0.028223,SAT,0.027396,UNSAT
uuf100-0784.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5049,430,521,609,522,11272,24923,15297,1522,42356,42356.0,5731870.0,3.7576295244854507,PASS,False,0.03,UNSAT,16433,814,0.031483,SAT,0.026659,UNSAT
uuf100-0785.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7293,430,589,671,590,12926,28845,17742,1531,48789,48789.0,6757050.0,3.7744855330341944,PASS,False,0.04,UNSAT,21515,1143,0.029512,SAT,0.031814,UNSAT
uuf100-0786.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6335,430,531,616,532,11786,26484,16331,1536,44901,44901.0,6328870.0,3.8096894620736466,PASS,False,0.03,UNSAT,12730,669,0.035592,SAT,0.029523,UNSAT
uuf100-0787.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9524,430,317,357,318,6872,15212,9307,1482,26361,26361.0,3601390.0,3.836001164144354,PASS,False,0.03,UNSAT,8909,434,0.026784,SAT,0.029479,UNSAT
uuf100-0788.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2381,430,395,490,396,9153,20258,12371,1460,34528,34528.0,4811170.0,3.7723150879493064,PASS,False,0.04,UNSAT,15996,818,0.020081,SAT,0.023987,UNSAT
uuf100-0789.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2752,430,412,469,413,9391,20998,12862,1463,35774,35774.0,4886650.0,3.8093919710360984,PASS,False,0.03,UNSAT,9790,511,0.018562,SAT,0.012438,UNSAT
uuf100-079.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9104,430,675,794,676,14162,31738,19765,1465,53783,53783.0,7955830.0,3.797698065245022,PASS,True,0.03,UNSAT,20451,1140,0.038337,SAT,0.02933,UNSAT
uuf100-0790.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3554,430,759,845,760,17585,38992,23924,1477,65452,65452.0,10019300.0,3.722035825988058,PASS,True,0.03,UNSAT,22343,1062,0.040683,SAT,0.045739,UNSAT
uuf100-0791.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0769,430,336,382,337,7801,17214,10333,1456,29260,29260.0,3953410.0,3.7508011793359826,PASS,False,0.03,UNSAT,19236,1027,0.020323,SAT,0.024851,UNSAT
uuf100-0792.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8884,430,288,353,289,6365,14232,8671,1493,24614,24614.0,3416620.0,3.8670856245090337,PASS,False,0.03,UNSAT,11938,607,0.015704,SAT,0.0192,UNSAT
uuf100-0793.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6198,430,541,612,542,11930,26864,16601,1535,45630,45630.0,6391380.0,3.824811399832355,PASS,False,0.03,UNSAT,16619,858,0.023039,SAT,0.01651,UNSAT
uuf100-0794.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3677,430,469,567,470,10107,22371,13839,1462,38311,38311.0,5226140.0,3.7905412090630257,PASS,False,0.02,UNSAT,20683,1105,0.025541,SAT,0.022928,UNSAT
uuf100-0795.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5112,430,490,572,491,11069,24743,15196,1498,41972,41972.0,5783160.0,3.7918511157286114,PASS,False,0.03,UNSAT,20333,1009,0.033392,SAT,0.034864,UNSAT
uuf100-0796.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6987,430,532,612,533,12638,27967,16942,1532,46997,46997.0,6628960.0,3.7187054913752178,PASS,False,0.04,UNSAT,32104,1658,0.041401,SAT,0.04224,UNSAT
uuf100-0797.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2884,430,772,895,773,17370,38143,23435,1498,64290,64290.0,9351810.0,3.7012089810017272,PASS,True,0.03,UNSAT,27639,1410,0.047891,SAT,0.04014,UNSAT
uuf100-0798.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.8076,430,918,1093,919,20967,46858,29242,1423,79078,79078.0,11689500.0,3.771545762388515,PASS,True,0.05,UNSAT,34081,1654,0.039903,SAT,0.042649,UNSAT
uuf100-0799.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4366,430,781,888,782,18316,40887,25210,1432,68672,68672.0,10197700.0,3.749290238043241,PASS,True,0.02,UNSAT,21864,1448,0.046814,SAT,0.04541,UNSAT
uuf100-08.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9077,430,612,709,613,14245,31739,19385,1480,53278,53278.0,7306830.0,3.74011934011934,PASS,True,0.04,UNSAT,27886,1579,0.025565,SAT,0.021513,UNSAT
uuf100-080.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.012,430,655,757,656,14934,33373,20625,1432,56354,56354.0,8236720.0,3.7735368956743,PASS,True,0.03,UNSAT,20393,1044,0.03476,SAT,0.02442,UNSAT
uuf100-0800.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9317,430,670,801,671,14373,31992,19914,1546,54399,54399.0,7742760.0,3.7848048424128575,PASS,True,0.04,UNSAT,27248,1504,0.033651,SAT,0.039529,UNSAT
uuf100-0801.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0247,430,649,784,650,15416,33867,20687,1489,57004,57004.0,7948550.0,3.697716658017644,PASS,True,0.03,UNSAT,27876,1491,0.029787,SAT,0.032507,UNSAT
uuf100-0802.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1544,430,403,484,404,8344,18590,11494,1479,32023,32023.0,4402470.0,3.8378475551294344,PASS,False,0.03,UNSAT,7864,347,0.023101,SAT,0.022134,UNSAT
uuf100-0803.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9416,430,312,376,313,6942,15443,9431,1443,26657,26657.0,3672900.0,3.8399596658023625,PASS,False,0.03,UNSAT,11678,605,0.019525,SAT,0.020522,UNSAT
uuf100-0804.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1719,430,360,411,361,8455,18778,11304,1488,31873,31873.0,4316700.0,3.7697220579538735,PASS,False,0.03,UNSAT,19391,1014,0.02579,SAT,0.029736,UNSAT
uuf100-0805.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9169,430,648,744,649,14386,32003,19748,1490,54141,54141.0,7555250.0,3.763450576949812,PASS,True,0.03,UNSAT,14809,840,0.021668,SAT,0.028828,UNSAT
uuf100-0806.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.5912,430,191,224,192,4142,9102,5502,1415,16169,16169.0,2102540.0,3.903669724770642,PASS,False,0.03,UNSAT,4315,179,0.018175,SAT,0.005981,UNSAT
uuf100-0807.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1502,430,696,813,697,16296,36125,22194,1447,60754,60754.0,8948030.0,3.728154148257241,PASS,True,0.03,UNSAT,26311,1313,0.036692,SAT,0.022586,UNSAT
uuf100-0808.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3706,430,433,499,434,10074,22585,13786,1541,38330,38330.0,5168630.0,3.804844153265833,PASS,False,0.04,UNSAT,19009,984,0.027094,SAT,0.035604,UNSAT
uuf100-0809.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8841,430,270,303,271,6332,14106,8429,1444,24122,24122.0,3306510.0,3.8095388502842704,PASS,False,0.04,UNSAT,14332,670,0.02306,SAT,0.028294,UNSAT
uuf100-081.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4623,430,543,608,544,10624,23902,15272,1522,41629,41629.0,5802840.0,3.9183923192771086,PASS,False,0.04,UNSAT,12885,672,0.026016,SAT,0.01826,UNSAT
uuf100-0810.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1961,430,430,500,431,8603,19310,12057,1491,33333,33333.0,4465720.0,3.874578635359758,PASS,False,0.03,UNSAT,15287,894,0.023803,SAT,0.019764,UNSAT
uuf100-0811.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1121,430,722,828,723,15564,35013,21790,1513,59263,59263.0,8802040.0,3.8076972500642507,PASS,True,0.03,UNSAT,20445,975,0.030717,SAT,0.027635,UNSAT
uuf100-0812.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2432,430,428,494,429,9149,20493,12632,1513,35082,35082.0,4883560.0,3.8345174335993004,PASS,False,0.04,UNSAT,20574,1118,0.016982,SAT,0.011321,UNSAT
uuf100-0813.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2721,430,422,499,423,9308,20838,12940,1455,35803,35803.0,4855880.0,3.846476149548775,PASS,False,0.03,UNSAT,12610,663,0.019869,SAT,0.025799,UNSAT
uuf100-0814.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9124,430,294,338,295,6640,14659,8917,1426,25341,25341.0,3514390.0,3.8164156626506025,PASS,False,0.04,UNSAT,13843,692,0.024025,SAT,0.021551,UNSAT
uuf100-0815.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.701,430,557,648,558,12691,28307,17380,1522,47885,47885.0,6596270.0,3.7731463241667322,PASS,False,0.03,UNSAT,19180,1065,0.02515,SAT,0.023295,UNSAT
uuf100-0816.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7144,430,587,684,588,12708,28435,17503,1547,48072,48072.0,6744830.0,3.782813975448536,PASS,False,0.05,UNSAT,19883,966,0.026393,SAT,0.023955,UNSAT
uuf100-0817.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1641,430,372,434,373,8483,18909,11472,1504,32187,32187.0,4474310.0,3.794294471295532,PASS,False,0.05,UNSAT,17527,884,0.033599,SAT,0.02015,UNSAT
uuf100-0818.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9023,430,314,367,315,6561,14707,9129,1483,25686,25686.0,3627930.0,3.914951989026063,PASS,False,0.03,UNSAT,14783,763,0.020324,SAT,0.02133,UNSAT
uuf100-0819.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4878,430,512,573,513,10960,24631,15245,1524,42002,42002.0,5743040.0,3.8322992700729928,PASS,False,0.03,UNSAT,12159,645,0.025295,SAT,0.032693,UNSAT
uuf100-082.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2189,430,384,455,385,8983,19967,12104,1530,33951,33951.0,4643480.0,3.779472336635868,PASS,False,0.04,UNSAT,16925,874,0.02706,SAT,0.037401,UNSAT
uuf100-0820.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7749,430,592,686,593,13274,29525,18192,1525,50064,50064.0,6960180.0,3.771583546783185,PASS,False,0.05,UNSAT,27852,1424,0.02695,SAT,0.033084,UNSAT
uuf100-0821.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0319,430,362,425,363,7744,17124,10416,1497,29351,29351.0,3865180.0,3.7901601239669422,PASS,False,0.04,UNSAT,18521,980,0.019913,SAT,0.0209,UNSAT
uuf100-0822.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.6435,430,872,1003,873,19666,43894,27350,1459,74208,74208.0,11300100.0,3.773416048001627,PASS,True,0.03,UNSAT,21883,1370,0.028956,SAT,0.032318,UNSAT
uuf100-0823.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.007,430,322,365,323,7553,16598,9905,1504,28256,28256.0,3934340.0,3.7410300542830663,PASS,False,0.04,UNSAT,17172,871,0.021268,SAT,0.019909,UNSAT
uuf100-0824.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9392,430,639,728,640,14465,32201,19852,1484,54432,54432.0,7666950.0,3.7630141721396475,PASS,True,0.04,UNSAT,22455,1153,0.030114,SAT,0.033455,UNSAT
uuf100-0825.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5763,430,520,613,521,11252,25070,15418,1529,42569,42569.0,5969570.0,3.7832385353714897,PASS,False,0.04,UNSAT,22735,1309,0.033468,SAT,0.038474,UNSAT
uuf100-0826.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5901,430,521,605,522,11758,26306,16165,1548,44604,44604.0,6120870.0,3.7935022963088962,PASS,False,0.04,UNSAT,27263,1407,0.032196,SAT,0.028462,UNSAT
uuf100-0827.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1237,430,369,421,370,8221,18322,11176,1516,31353,31353.0,4223980.0,3.813769614402141,PASS,False,0.04,UNSAT,19234,1002,0.015192,SAT,0.017328,UNSAT
uuf100-0828.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8797,430,332,407,333,6350,14232,8894,1498,24970,24970.0,3483360.0,3.9322834645669293,PASS,False,0.03,UNSAT,13577,760,0.025512,SAT,0.021337,UNSAT
uuf100-0829.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.505,430,521,615,522,10939,24656,15473,1463,42318,42318.0,5688380.0,3.8685437425724474,PASS,False,0.04,UNSAT,12480,665,0.019832,SAT,0.025427,UNSAT
uuf100-083.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0431,430,667,736,668,15413,34175,21124,1453,57845,57845.0,8337790.0,3.7530007136832544,PASS,True,0.04,UNSAT,17852,927,0.035132,SAT,0.043451,UNSAT
uuf100-0830.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3133,430,440,517,441,9702,21581,13229,1537,36809,36809.0,5090090.0,3.7939600082457225,PASS,False,0.05,UNSAT,13023,658,0.028905,SAT,0.015948,UNSAT
uuf100-0831.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4787,430,506,579,507,11265,24901,15392,1448,42540,42540.0,5715050.0,3.7762982689747004,PASS,False,0.03,UNSAT,25158,1250,0.026689,SAT,0.011289,UNSAT
uuf100-0832.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0861,430,374,423,375,7881,17710,10929,1478,30490,30490.0,4217640.0,3.8687983758406292,PASS,False,0.05,UNSAT,13422,693,0.0197,SAT,0.022233,UNSAT
uuf100-0833.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8565,430,623,703,624,13873,30822,18997,1447,52109,52109.0,7423740.0,3.756145029914222,PASS,True,0.04,UNSAT,25315,1314,0.022463,SAT,0.036585,UNSAT
uuf100-0834.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6156,430,518,590,519,11975,26670,16189,1542,44855,44855.0,6334660.0,3.7457202505219205,PASS,False,0.04,UNSAT,19180,1015,0.032401,SAT,0.023309,UNSAT
uuf100-0835.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0447,430,679,761,680,15135,33820,20877,1437,57011,57011.0,8173920.0,3.766831846712917,PASS,True,0.03,UNSAT,18116,872,0.029581,SAT,0.041102,UNSAT
uuf100-0836.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3597,430,429,475,430,10057,22577,13701,1467,38086,38086.0,5200680.0,3.7870140200855125,PASS,False,0.04,UNSAT,19645,979,0.02165,SAT,0.021055,UNSAT
uuf100-0837.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.436,430,503,616,504,10214,23139,14501,1598,39815,39815.0,5563110.0,3.898081065204621,PASS,False,0.04,UNSAT,22483,1188,0.023114,SAT,0.023845,UNSAT
uuf100-0838.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3584,430,435,510,436,10149,22428,13496,1553,37862,37862.0,5210110.0,3.7306138535816338,PASS,False,0.03,UNSAT,16362,793,0.027743,SAT,0.032869,UNSAT
uuf100-0839.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1067,430,716,813,717,15599,34904,21585,1499,58886,58886.0,8866610.0,3.7749855759984614,PASS,True,0.03,UNSAT,21414,1101,0.028058,SAT,0.044042,UNSAT
uuf100-084.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2654,430,751,831,752,17003,37759,23422,1453,63851,63851.0,9720640.0,3.755278480268188,PASS,True,0.05,UNSAT,20278,1019,0.032091,SAT,0.034468,UNSAT
uuf100-0840.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0044,430,707,809,708,14914,33480,21088,1451,57185,57185.0,8100140.0,3.8343167493630146,PASS,True,0.04,UNSAT,36326,1897,0.03012,SAT,0.037952,UNSAT
uuf100-0841.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0976,430,695,800,696,15621,34827,21439,1474,58608,58608.0,8418480.0,3.7518724793547147,PASS,True,0.03,UNSAT,43642,2157,0.03275,SAT,0.022321,UNSAT
uuf100-0842.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0947,430,344,403,345,7725,17323,10607,1519,29759,29759.0,4085420.0,3.8522977346278315,PASS,False,0.02,UNSAT,15106,766,0.024445,SAT,0.023684,UNSAT
uuf100-0843.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4353,430,805,955,806,18156,40400,25248,1406,68509,68509.0,10073100.0,3.773353161489315,PASS,True,0.04,UNSAT,19007,998,0.02806,SAT,0.043872,UNSAT
uuf100-0844.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3974,430,438,513,439,10332,22861,13822,1501,38598,38598.0,5470400.0,3.7357723577235773,PASS,False,0.03,UNSAT,14416,734,0.017908,SAT,0.019446,UNSAT
uuf100-0845.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2496,430,392,460,393,9372,20773,12516,1480,35115,35115.0,4733300.0,3.746798975672215,PASS,False,0.04,UNSAT,14576,785,0.030969,SAT,0.029345,UNSAT
uuf100-0846.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4244,430,803,938,804,18208,40542,25097,1468,68316,68316.0,10080300.0,3.7519771528998245,PASS,True,0.03,UNSAT,27122,1591,0.034234,SAT,0.044471,UNSAT
uuf100-0847.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5396,430,859,1003,860,18975,42226,26368,1452,71519,71519.0,10946000.0,3.769117259552042,PASS,True,0.05,UNSAT,27789,1438,0.026095,SAT,0.031278,UNSAT
uuf100-0848.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.07,430,721,794,722,15401,34346,21362,1479,58239,58239.0,8361400.0,3.7815076943055645,PASS,True,0.03,UNSAT,20168,1186,0.035323,SAT,0.021087,UNSAT
uuf100-0849.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3253,430,767,858,768,17261,38694,23969,1473,65225,65225.0,9683510.0,3.7787497827472336,PASS,True,0.03,UNSAT,29804,1607,0.033819,SAT,0.033219,UNSAT
uuf100-085.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0079,430,622,683,623,15427,33959,20550,1474,56821,56821.0,7854020.0,3.68321773513969,PASS,True,0.03,UNSAT,21084,1093,0.0322,SAT,0.0281,UNSAT
uuf100-0850.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9468,430,643,711,644,14723,32449,19894,1424,54712,54712.0,7951830.0,3.7160904706921145,PASS,True,0.04,UNSAT,22663,1159,0.027234,SAT,0.028766,UNSAT
uuf100-0851.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4402,430,449,504,450,10577,23709,14547,1427,40232,40232.0,5449120.0,3.803725063817718,PASS,False,0.04,UNSAT,17873,938,0.021588,SAT,0.0288,UNSAT
uuf100-0852.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2477,430,745,844,746,16648,37039,23138,1485,62981,62981.0,9109130.0,3.783097068716963,PASS,True,0.05,UNSAT,22755,1306,0.023854,SAT,0.042416,UNSAT
uuf100-0853.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0828,430,712,835,713,15475,34331,21645,1444,58823,58823.0,8467360.0,3.8011631663974152,PASS,True,0.05,UNSAT,18311,1106,0.031413,SAT,0.042813,UNSAT
uuf100-0854.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9187,430,296,329,297,6677,14957,9099,1450,25763,25763.0,3446620.0,3.8584693724726673,PASS,False,0.04,UNSAT,10169,471,0.020155,SAT,0.022476,UNSAT
uuf100-0855.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4663,430,516,598,517,10899,24177,14920,1512,41249,41249.0,5719880.0,3.784659143040646,PASS,False,0.04,UNSAT,16629,920,0.014863,SAT,0.022263,UNSAT
uuf100-0856.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5399,430,534,614,535,11306,25349,15790,1465,43289,43289.0,6216450.0,3.828851937024589,PASS,False,0.03,UNSAT,14327,800,0.032667,SAT,0.028335,UNSAT
uuf100-0857.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6003,430,524,587,525,11812,26233,15988,1488,44269,44269.0,6242520.0,3.747798848628513,PASS,False,0.03,UNSAT,23053,1185,0.014732,SAT,0.022686,UNSAT
uuf100-0858.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.5426,430,177,209,178,3785,8444,5098,1406,15065,15065.0,1984590.0,3.9801849405548215,PASS,False,0.03,UNSAT,9304,462,0.015366,SAT,0.01394,UNSAT
uuf100-0859.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9555,430,661,748,662,14752,32671,20133,1538,55259,55259.0,7915540.0,3.745864967462039,PASS,True,0.04,UNSAT,14797,758,0.023954,SAT,0.027307,UNSAT
uuf100-086.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8118,430,631,723,632,13298,29515,18243,1517,50058,50058.0,7064590.0,3.7643254624755604,PASS,True,0.03,UNSAT,23066,1323,0.030983,SAT,0.032505,UNSAT
uuf100-0860.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4315,430,487,595,488,10738,23787,14588,1555,40450,40450.0,5540130.0,3.7669957161482586,PASS,False,0.04,UNSAT,21794,1087,0.024292,SAT,0.017415,UNSAT
uuf100-0861.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.7421,430,882,1008,883,20545,45445,28349,1405,77009,77009.0,11754300.0,3.748308590898029,PASS,True,0.03,UNSAT,17821,894,0.026678,SAT,0.042707,UNSAT
uuf100-0862.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5528,430,500,563,501,11580,25800,15682,1524,43545,43545.0,6041820.0,3.760362694300518,PASS,False,0.02,UNSAT,30888,1548,0.030615,SAT,0.030112,UNSAT
uuf100-0863.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5403,430,539,627,540,11423,25661,15801,1525,43467,43467.0,6210780.0,3.805217543552482,PASS,False,0.04,UNSAT,20035,988,0.032054,SAT,0.033258,UNSAT
uuf100-0864.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6013,430,570,646,571,12049,26658,16622,1501,45733,45733.0,6401120.0,3.79558469582538,PASS,False,0.04,UNSAT,30221,1936,0.024599,SAT,0.040112,UNSAT
uuf100-0865.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.294,430,405,476,406,9467,21004,12769,1494,35704,35704.0,4923490.0,3.7714164994190345,PASS,False,0.05,UNSAT,29900,1575,0.027707,SAT,0.027161,UNSAT
uuf100-0866.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6822,430,548,642,549,12474,27824,17042,1525,46943,46943.0,6729160.0,3.76326759660093,PASS,False,0.04,UNSAT,25431,1325,0.027348,SAT,0.032541,UNSAT
uuf100-0867.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6992,430,577,658,578,12638,28288,17400,1579,47893,47893.0,6484990.0,3.789602785250831,PASS,False,0.03,UNSAT,11851,574,0.031653,SAT,0.04154,UNSAT
uuf100-0868.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.122,430,1060,1205,1061,22858,51012,32303,1494,86979,86979.0,13964200.0,3.8051885554291713,PASS,True,0.05,UNSAT,31238,1623,0.05169,SAT,0.04833,UNSAT
uuf100-0869.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1165,430,373,444,374,8238,18233,11076,1495,31161,31161.0,4236990.0,3.7825928623452296,PASS,False,0.03,UNSAT,17475,911,0.020737,SAT,0.025368,UNSAT
uuf100-087.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1258,430,366,425,367,8443,18540,11176,1465,31554,31554.0,4430740.0,3.7372971692526353,PASS,False,0.04,UNSAT,17677,818,0.023792,SAT,0.023749,UNSAT
uuf100-0870.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.7034,430,927,1052,928,19864,44425,28160,1438,75899,75899.0,11439900.0,3.8209323399113977,PASS,True,0.03,UNSAT,19905,1166,0.032596,SAT,0.034253,UNSAT
uuf100-0871.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9031,430,297,360,298,6607,14631,8863,1474,25192,25192.0,3729420.0,3.812925684879673,PASS,False,0.03,UNSAT,12569,716,0.018159,SAT,0.019482,UNSAT
uuf100-0872.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7338,430,575,643,576,12920,28698,17583,1506,48512,48512.0,6493110.0,3.754798761609907,PASS,False,0.03,UNSAT,19010,1050,0.025677,SAT,0.035775,UNSAT
